iso_time	uptime_s	temp_c	arm_mhz	core_mhz	volts	load1	throttled_hex	throttled_flags	proc_cpu	proc_rss_kb
2026-08-17T09:57:27+02:00	80052	43.3	700	499	0.8955V	1.27	0x0	clean	24.0	322244
2026-08-17T09:58:27+02:00	80112	41.8	800	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T09:59:27+02:00	80172	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T10:00:27+02:00	80232	42.8	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T10:01:27+02:00	80293	42.8	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T10:02:27+02:00	80353	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T10:03:27+02:00	80413	43.3	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T10:04:27+02:00	80473	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T10:05:27+02:00	80533	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T10:06:28+02:00	80593	41.8	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T10:07:28+02:00	80653	43.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T10:08:28+02:00	80713	43.3	800	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T10:09:28+02:00	80773	43.3	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T10:10:28+02:00	80833	43.3	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T10:11:28+02:00	80894	43.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T10:12:28+02:00	80954	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T10:13:28+02:00	81014	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T10:14:28+02:00	81074	43.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T10:15:29+02:00	81134	43.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T10:16:29+02:00	81194	42.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T10:17:29+02:00	81254	43.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T10:18:29+02:00	81314	43.3	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T10:19:29+02:00	81374	43.8	700	499	0.8955V	1.19	0x0	clean	24.0	322244
2026-08-17T10:20:29+02:00	81434	42.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T10:21:29+02:00	81495	42.8	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T10:22:29+02:00	81555	42.8	800	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T10:23:29+02:00	81615	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T10:24:29+02:00	81675	42.8	700	499	0.8955V	1.55	0x0	clean	24.0	322244
2026-08-17T10:25:29+02:00	81735	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T10:26:30+02:00	81795	42.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T10:27:30+02:00	81855	43.8	700	499	0.8955V	1.37	0x0	clean	24.0	322244
2026-08-17T10:28:30+02:00	81915	42.3	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T10:29:30+02:00	81975	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T10:30:30+02:00	82035	43.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T10:31:30+02:00	82096	42.8	800	499	0.8955V	1.60	0x0	clean	24.0	322244
2026-08-17T10:32:30+02:00	82156	42.8	700	499	0.8955V	1.38	0x0	clean	24.0	322244
2026-08-17T10:33:30+02:00	82216	42.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T10:34:30+02:00	82276	42.8	700	499	0.8955V	1.33	0x0	clean	24.0	322244
2026-08-17T10:35:30+02:00	82336	42.8	700	499	0.8955V	1.35	0x0	clean	24.0	322244
2026-08-17T10:36:31+02:00	82396	43.3	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T10:37:31+02:00	82456	42.8	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T10:38:31+02:00	82516	43.3	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T10:39:31+02:00	82576	42.8	700	499	0.8955V	1.14	0x0	clean	24.0	322244
2026-08-17T10:40:31+02:00	82636	42.8	700	499	0.8955V	1.18	0x0	clean	24.0	322244
2026-08-17T10:41:31+02:00	82697	42.8	700	499	0.8955V	1.24	0x0	clean	24.0	322244
2026-08-17T10:42:31+02:00	82757	43.8	700	499	0.8955V	1.49	0x0	clean	24.0	322244
2026-08-17T10:43:31+02:00	82817	43.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T10:44:31+02:00	82877	42.3	700	499	0.8955V	1.32	0x0	clean	24.0	322244
2026-08-17T10:45:31+02:00	82937	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T10:46:32+02:00	82997	43.3	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T10:47:32+02:00	83057	43.3	700	267	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T10:48:32+02:00	83117	43.3	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T10:49:32+02:00	83177	44.3	800	293	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T10:50:32+02:00	83237	43.8	700	499	0.8955V	1.51	0x0	clean	24.0	322244
2026-08-17T10:51:32+02:00	83298	42.3	800	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T10:52:32+02:00	83358	43.3	700	499	0.8955V	1.66	0x0	clean	24.0	322244
2026-08-17T10:53:32+02:00	83418	42.8	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T10:54:32+02:00	83478	42.8	700	499	0.8955V	1.22	0x0	clean	24.0	322244
2026-08-17T10:55:32+02:00	83538	42.8	700	499	0.8955V	1.52	0x0	clean	24.0	322244
2026-08-17T10:56:33+02:00	83598	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T10:57:33+02:00	83658	43.3	700	499	0.8955V	1.20	0x0	clean	24.0	322244
2026-08-17T10:58:33+02:00	83718	43.3	700	499	0.8955V	1.23	0x0	clean	24.0	322244
2026-08-17T10:59:33+02:00	83778	43.3	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T11:00:33+02:00	83838	43.3	700	499	0.8955V	1.36	0x0	clean	24.0	322244
2026-08-17T11:01:33+02:00	83898	43.3	700	499	0.8955V	1.28	0x0	clean	24.0	322244
2026-08-17T11:02:33+02:00	83959	43.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T11:03:33+02:00	84019	43.3	700	499	0.8955V	1.50	0x0	clean	24.0	322244
2026-08-17T11:04:33+02:00	84079	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T11:05:33+02:00	84139	42.8	700	499	0.8955V	1.39	0x0	clean	24.0	322244
2026-08-17T11:06:34+02:00	84199	42.8	700	499	0.8955V	1.26	0x0	clean	24.0	322244
2026-08-17T11:07:34+02:00	84259	43.3	700	499	0.8955V	1.63	0x0	clean	24.0	322244
2026-08-17T11:08:34+02:00	84319	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T11:09:34+02:00	84379	43.3	700	499	0.8955V	1.15	0x0	clean	24.0	322244
2026-08-17T11:10:34+02:00	84439	42.8	700	499	0.8955V	1.31	0x0	clean	24.0	322244
2026-08-17T11:11:34+02:00	84499	43.8	700	499	0.8955V	1.29	0x0	clean	24.0	322244
2026-08-17T11:12:34+02:00	84560	43.3	700	499	0.8955V	1.43	0x0	clean	24.0	322244
2026-08-17T11:13:34+02:00	84620	42.3	700	499	0.8955V	1.25	0x0	clean	24.0	322244
2026-08-17T11:14:34+02:00	84680	43.3	700	499	0.8955V	1.47	0x0	clean	24.0	322244
2026-08-17T11:15:34+02:00	84740	42.3	700	499	0.8955V	1.30	0x0	clean	24.0	322244
2026-08-17T11:16:35+02:00	84800	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T11:17:35+02:00	84860	43.8	700	499	0.8955V	1.17	0x0	clean	24.0	322244
2026-08-17T11:18:35+02:00	84920	43.8	700	499	0.8955V	1.44	0x0	clean	24.0	322244
2026-08-17T11:19:35+02:00	84980	42.8	700	499	0.8955V	1.21	0x0	clean	24.0	322244
2026-08-17T11:20:35+02:00	85040	42.8	700	499	0.8955V	1.45	0x0	clean	24.0	322244
